Stock1,Stock2
3657.79,1663.5
3657.57,1656.78
3578.52,1630.48
3593.35,1634.96
3620.3,1638.17
3589.87,1632.97
3612.61,1639.77
3649.04,1653.08
3658.78,1655.08
3660.01,1655.17
3706.18,1671.71
3729.02,1683.99
3725.01,1689.13
3715.97,1683.42
3722.18,1687.99
3717.85,1697.6
3745.7,1704.76
3783.64,1725.52
3789.38,1722.34
3774.73,1709.91
3765.29,1701.84
3768.25,1697.42
3761.1,1692.77
3787.43,1698.67
3781.59,1691.75
3771.48,1681.55
3817.98,1695
3815.02,1693.87
3774.34,1678.66
3807.75,1690.5
3770.38,1676.12
3694.83,1655.45
3677.78,1656.4
3760.75,1692.56
3791.87,1703.2
3815.27,1710.14
3794.01,1698.06
3839.43,1721.54
3863.15,1733.15
3914.28,1744.5
3920.05,1744.66
3929.57,1754.67
3907.07,1746.38
3928.96,1752.07
3943.36,1759.77
3940.13,1762.11
3952.34,1771.95
3930.62,1763.31
3919.71,1756.54
3922.04,1761.64
3936.59,1767.93
3939.86,1762.97
3931.95,1770.49
3857.33,1747.15
3919.23,1770.61
3919.79,1771.89
3919.92,1767.69
3965.58,1782
3972.74,1790.62
3985.97,1798.18
3949.07,1791.53
3931.55,1787.87
3921.27,1781.37
3969.15,1795.85
3991.65,1804.76
3994.57,1802.48
4017.75,1802.75
4044.75,1807.23
4059.89,1805.81
4045.26,1800.9
4037.2,1795.15
4038,1792.81
4033.16,1785.03
4062.52,1805.09
4068.75,1808.37
4060.49,1802.62
4003.81,1782.22
3998.4,1775.5
4000.98,1775.32
4029.52,1786.54
4023.68,1781
4070.06,1810.65
4058.13,1809.6
4104.74,1818.32
4148.9,1827.99
4155.42,1833.32
4167.18,1842.02
4156.59,1841.4
4154.2,1841.07
4176.59,1848.36
4143.07,1831.98
4131.91,1831.37
4113.68,1826.77
4153.18,1837.88
4165.61,1837.49
4156.19,1838.13
4174.66,1842.37
4113.3,1819.2
4183.02,1838.88
4214.88,1848.38
4218.69,1845.89
4197.58,1838.7
4225.76,1843.8
4243,1844.86
4218.87,1828.46
4128.17,1790.29
4083.61,1781.56
4097.96,1792.5
4051.43,1774.2
4123.13,1794.19
4103.88,1782.59
3996.96,1741.89
4031.52,1755.2
4011.55,1751.64
4057.12,1773.43
4125.86,1797.02
4148.17,1799.84
4191.04,1819.75
4201.29,1819.26
4240.67,1829.83
4244.03,1838.63
4272.78,1840.76
4237.95,1828.75
4267.55,1839.78
4263.41,1836.25
4292.97,1847.61
4287.59,1845.12
4292.06,1845.16
4318.93,1854.29
4308.12,1859.45
4277.3,1845.73
4351.97,1873.91
4357.97,1873.81
4352.13,1877.03
4336.22,1878.04
4334.45,1877.17
4307.19,1867.63
4323.33,1868.2
4260.42,1846.34
4245.4,1841.13
4279.95,1858.83
4333.31,1872.25
4307.6,1860.77
4319.29,1872.01
4276.79,1866.52
4226.39,1857.44
4234.27,1865.62
4173.58,1852.56
4151.23,1849.04
4155.76,1857.62
4198.99,1872.34
4268.04,1885.52
4276.46,1890.9
4237.74,1888.77
4127.73,1865.09
4079.75,1845.04
4112.99,1851.96
4183.9,1872.18
4054.11,1833.08
3999.73,1815.69
4022.69,1830.61
4034.16,1842.98
4086.23,1862.31
4095.52,1864.85
4121.55,1871.89
4161.46,1879.55
4126.97,1875.39
4148.34,1878.61
4075.56,1863.4
4074.4,1869.43
4103.54,1878.33
4114.56,1883.95
4127.45,1883.68
4123.9,1881.14
4138.06,1884.66
4080.76,1867.72
4067.67,1878.21
4051.5,1875.63
4071.87,1878.48
4143.86,1896.65
4130.17,1897.45
4100.63,1888.53
4069.29,1870.85
4090.59,1877.86
4125.82,1885.08
4096.89,1872.83
4131.54,1888.03
4154.34,1892.49
4185.81,1900.53
4237.07,1911.91
4225.07,1909.78
4247.95,1920.03
4242.62,1923.57
4237.2,1924.97
4234.08,1924.24
4251.64,1927.88
4296.23,1940.46
4321.4,1949.44
4336.24,1951.27
4338,1950.79
4331.93,1943.89
4297.63,1930.11
4310.65,1936.16
4321.11,1937.78
4337.23,1941.99
4362.84,1956.98
4359.33,1959.48
4368.04,1962.87
4368.68,1962.61
4350.36,1949.98
4379.76,1959.53
4379.05,1957.22
4397.93,1960.96
4408.18,1960.23
4458.65,1973.32
4457.73,1974.62
4485.93,1985.44
4451.53,1977.65
4391.46,1963.71
4419.03,1972.83
4396.2,1964.68
4415.49,1967.57
4440.42,1977.1
4416.39,1973.28
4425.97,1981.57
4363.45,1958.12
4432.15,1978.22
4424.7,1973.63
4456.02,1983.53
4473.7,1987.01
4472.11,1987.98
4449.56,1978.34
4444.91,1978.91
4442.7,1969.95
4462.9,1970.07
4369.77,1930.67
4352.64,1925.15
4383.89,1938.99
4352.84,1920.21
4355.05,1920.24
4334.97,1909.57
4370.9,1931.59
4401.33,1936.92
4389.25,1933.75
4434.13,1946.72
4453,1955.18
4464.93,1955.06
4508.31,1971.74
4527.51,1981.6
4526.48,1986.51
4532.1,1992.37
4538.55,1988.4
4557.35,1997.92
4570.64,2000.02
4569.62,2000.12
4557.69,1996.74
4580.27,2003.37
4598.19,2002.28
4572.57,2000.72
4562.29,1997.65
4582.9,2007.71
4592.29,2001.54
4552.29,1988.44
4586.52,1995.69
4591.81,1997.45
4567.6,1985.54
4518.9,1984.13
4552.76,1998.98
4562.19,2001.57
4593.43,2011.36
4579.79,2010.4
4527.69,1994.29
4508.69,1982.77
4555.22,1998.3
4466.75,1965.99
4512.19,1982.85
4505.85,1977.8
4493.39,1972.29
4422.09,1946.16
4430.19,1946.17
4475.62,1967.9
4454.8,1964.82
4385.2,1935.1
4468.59,1968.89
4378.34,1928.21
4276.24,1906.13
4213.66,1874.74
4227.17,1877.7
4215.32,1862.49
4217.39,1862.76
4258.44,1886.76
4316.07,1904.01
4419.48,1941.28
4382.85,1927.11
4452.79,1950.82
4483.72,1964.58
4485.93,1961.63
4564.29,1985.05
4549.23,1982.3
4566.14,1994.65
4630.74,2018.05
4638.91,2017.81
4623.64,2012.1
4620.72,2023.57
4638.47,2031.21
4632.53,2031.92
4651.62,2038.26
4660.56,2039.68
4675.13,2038.25
4680.14,2039.33
4688.54,2039.82
4671,2041.32
4702.44,2051.8
4675.71,2048.72
4701.87,2052.75
4712.97,2063.5
4754.89,2069.41
4758.25,2067.03
4787.32,2072.83
4791.63,2067.56
4727.35,2053.44
4755.81,2066.55
4774.47,2074.33
4769.44,2071.92
4780.76,2075.37
4740.69,2060.31
4766.47,2059.82
4684.03,2026.14
4708.16,2035.33
4653.6,2002.33
4605.16,1989.63
4547.83,1972.74
4644.31,2012.89
4748.4,2061.23
4765.38,2070.65
4781.42,2078.54
4765.42,2082.17
4773.47,2081.88
4806.86,2088.77
4806.91,2090.57
4777.44,2080.35
4736.05,2058.9
4726.81,2058.2
4652.57,2020.58
4592.74,2002.61
4650.47,2025.9
4736.19,2062.14
4704.07,2044.81
4664.71,2028.26
4661.5,2023.03
4639.32,2011.27
4570.82,1992.67
4634.38,2019.42
4654.85,2022.55
4667.42,2032.12
4750.4,2063.15
4757.88,2051.82
4771.76,2057.09
4681.5,2029.55
4637.99,2002.16
4683.41,2021.25
4635.24,1994.99
4676.69,2020.85
4727.74,2050.03
4716.7,2041.51
4765.1,2062.52
4744.4,2055.47
4726.01,2046.74
4787.64,2068.59
4801.18,2068.53
4857.61,2088.48
4893.84,2096.99
4899.27,2100.34
4906.36,2099.68
4924.7,2097.45
4955.97,2110.3
4960.97,2109.66
4968.12,2115.48
4967.14,2113.86
4987.89,2110.74
4963.53,2104.5
5008.1,2117.39
4979.9,2107.78
4967.14,2098.53
4982.81,2101.04
4927.37,2071.26
4942.44,2079.43
4859.79,2044.16
4849.94,2040.24
4893.29,2065.95
4871.76,2053.4
4929.51,2081.19
4937.43,2074.28
4982.83,2099.5
4992.38,2089.27
5026.42,2108.1
5010.97,2104.42
4994.73,2091.5
4876.52,2061.05
4863.36,2056.15
4891.22,2061.02
4947.44,2086.24
4900.88,2067.89
4880.23,2059.69
4886.94,2066.96
4917.32,2080.62
4910.23,2076.33
4950.82,2081.9
4974.56,2091.18
4995.98,2102.06
4988.25,2092.43
4977.29,2095.84
5011.02,2106.63
5007.79,2104.99
4931.81,2081.18
4994.6,2100.4
5014.1,2097.29
5035.17,2107.96
5056.06,2112.93
5092.08,2117.69
5060.25,2108.92
5055.42,2114.76
5023.64,2106.85
4941.42,2085.51
5005.39,2108.29
5016.93,2114.49
4939.33,2089.46
4919.64,2080.15
4945.54,2088
5003.55,2116.1
4993.57,2105.33
4976.19,2099.12
4981.69,2098.48
5050.8,2121.1
5048.29,2122.73
5078.44,2129.2
5070.03,2127.83
5071.74,2125.85
5090.79,2130.82
5089.36,2126.06
5032.75,2104.2
5106.59,2123.48
5097.98,2120.79
5070.03,2107.39
5082.93,2111.73
5076.52,2109.6
5099.23,2114.07
5059.12,2095.84
5068.46,2092.83
5021.63,2079.28
5013.87,2080.15
5076.69,2105.2
5082.51,2108.86
5051.1,2094.11
5029.97,2084.43
5055.55,2096.29
5064.88,2100.44
5132.95,2121.24
5117,2109.99
5153.97,2122.85
5160.09,2124.2
5122.41,2108.58
5112.19,2102.31
5080.51,2101.49
4958.47,2057.64
4986.87,2063.11
5013.12,2077.42
5009.21,2076.78
4991.94,2068.76
4997.46,2081.34
4909.76,2046.68
4922.4,2051.31
4997.7,2076.62
5071.51,2099.6
5104.89,2108.95
5098.94,2107.4
5163.18,2124.29
5210.14,2126.64
5218.86,2128.28
5208.12,2119.21
5171.77,2114.15
5146.41,2102.15
5088.63,2079.65
5039.78,2067.64
5089.21,2093.25
5111.73,2108.57
5128.78,2108.63
5128.28,2103.84
5115.38,2098.04
5105.55,2093.32
5139.94,2099.84
5056.44,2083.56
5043.54,2077.57
5101.8,2104.18
5036.79,2084.07
5044.39,2086.05
5033.56,2083.39
5048.24,2091.54
5091.7,2102.44
5059.35,2096.92
5019.05,2079.61
4877.49,2035.73
4706.04,1970.89
4526.25,1893.21
4506.49,1867.61
4697.54,1940.51
4812.71,1987.66
4828.32,1988.87
4776.51,1972.18
4636.1,1913.85
4749.98,1948.86
4733.5,1951.13
4683.92,1921.22
4811.93,1969.41
4756.53,1942.04
4796.25,1952.29
4822.34,1961.05
4805.76,1953.03
4860.52,1978.09
4889.24,1995.31
4893.95,1990.2
4827.23,1958.03
4828.95,1966.97
4756.72,1942.74
4752.74,1938.76
4734.48,1932.24
4686.5,1931.34
4543.97,1881.77
4517.32,1884.09
4620.16,1920.03
4627.08,1923.82
4707.78,1951.36
4781.26,1987.05
4748.36,1979.92
4791.15,1995.83
4810.79,2013.43
4830.47,2014.89
4838.64,2017.46
4796.61,2003.69
4782.85,1994.24
4870.1,2023.86
4886.69,2033.11
4905.47,2033.66
4880.97,2030.77
4840.12,2018.94
4920.05,2052.51
5031.86,2075.15
5034.7,2071.18
5030.15,2065.89
5095.69,2090.35
5074.27,2089.41
5053.75,2079.36
5127.15,2104.05
5145.13,2109.79
5142.48,2102.31
5127.74,2099.93
5147.12,2099.2
5095.3,2078.58
5083.24,2081.72
5067.02,2075
5005.08,2045.97
4927.88,2023.04
4984.62,2053.19
4986.01,2050.44
5075.2,2083.58
5073.64,2081.24
5104.92,2089.17
5102.48,2086.59
5102.81,2089.14
5116.14,2088.87
5127.52,2090.11
5108.67,2080.41
5156.31,2102.63
5123.22,2079.51
5037.53,2049.62
5142.27,2091.69
5101.81,2077.07
5098.24,2063.59
5022.87,2047.62
5045.17,2052.23
4933.47,2012.37
4952.23,2021.94
4995.36,2043.41
5071.13,2073.07
5002.55,2041.89
4923.08,2005.55
4968.92,2021.15
5001.11,2038.97
5045.93,2064.29
5048.49,2060.99
5040.99,2056.5
5107.94,2078.36
5065.85,2063.36
5007.41,2043.94
4903.09,2012.66
4891.43,2016.71
4835.76,1990.26
4689.43,1943.09
4643.63,1922.03
4637.99,1923.67
4685.92,1938.68
4526.06,1890.28
4615,1921.84
4488.42,1880.33
4476.95,1881.33
4471.69,1859.33
4472.06,1868.99
4591.18,1906.9
4518.49,1877.08
4567.67,1903.63
4468.17,1882.95
4506.68,1893.36
4613.95,1940.24
4620.37,1939.38
4516.95,1903.03
4504.24,1912.53
4509.56,1915.45
4363.14,1880.05
4283.75,1853.44
4268.76,1852.21
4283.59,1851.86
4266.84,1829.08
4337.51,1864.78
4435.96,1895.58
4534.06,1926.82
4487.54,1917.83
4504.43,1917.78
4570.61,1945.5
4503.58,1921.27
4542.61,1929.8
4582.2,1951.7
4590.47,1948.05
4557.95,1932.23
4689.6,1978.35
4703.42,1986.45
4707.42,1993.4
4717.02,1999.99
4708.25,2001.76
4648.82,1979.26
4674.38,1989.26
4662.16,1989.57
4748.47,2022.19
4750.28,2019.64
4728.67,2015.93
4763.97,2027.22
4774.99,2040.59
4795.65,2049.58
4808.87,2051.6
4821.66,2049.8
4768.86,2036.71
4773.5,2035.94
4766.79,2037.05
4846.62,2055.01
4869.29,2063.95
4869.85,2059.74
4914.54,2072.78
4891.8,2066.13
4843.93,2045.17
4920.72,2066.66
4848.37,2041.91
4850.69,2047.6
4833.4,2041.99
4872.09,2061.72
4947.42,2082.42
4945.89,2082.78
4938.22,2080.73
4960.02,2094.34
4940.33,2100.8
4948.13,2102.4
4945.89,2091.48
4906.23,2091.58
4895.79,2087.79
4888.28,2091.7
4863.14,2095.15
4805.29,2075.81
4775.36,2065.3
4817.59,2081.43
4763.22,2063.37
4725.64,2051.12
4717.09,2050.63
4736.16,2057.14
4750.21,2058.69
4809.88,2084.39
4760.69,2064.46
4737.33,2064.11
4717.68,2046.61
4775.46,2066.66
4715.73,2047.21
4739.12,2047.63
4712.53,2040.04
4769.56,2052.32
4765.78,2048.04
4861.06,2076.06
4894.89,2090.54
4901.77,2090.1
4933.5,2099.06
4948.05,2096.96
4952.25,2099.33
4971.36,2105.26
4942.52,2099.13
4968.71,2109.41
4961.75,2112.13
4974.64,2119.12
4958.62,2115.48
4894.55,2096.07
4848.44,2079.06
4843.55,2075.32
4834.93,2071.5
4844.91,2077.99
4800.34,2071.22
4837.21,2083.25
4843.76,2088.9
4833.32,2085.45
4910.04,2113.32
4707.98,2037.41
4594.44,2000.54
4691.87,2036.09
4779.25,2070.77
4842.67,2098.86
4862.57,2102.95
4822.9,2088.55
4859.16,2099.73
4876.81,2097.9
4956.76,2129.9
4988.64,2137.16
5022.82,2152.14
5005.73,2152.43
5034.06,2163.75
5029.59,2161.74
5055.78,2166.89
5036.37,2163.78
5089.93,2173.02
5073.9,2165.17
5100.16,2175.03
5097.63,2168.48
5110.05,2169.18
5139.81,2166.58
5154.98,2170.06
5162.13,2173.6
5184.2,2170.84
5137.73,2157.03
5159.74,2163.79
5166.25,2164.25
5221.12,2182.87
5213.14,2180.89
5225.48,2181.74
5204.58,2175.49
5228.4,2185.79
5232.89,2184.05
5262.02,2190.15
5227.11,2178.15
5228.66,2182.22
5240.15,2187.02
5238.38,2183.87
5244.6,2182.64
5260.08,2186.9
5217.69,2175.44
5212.2,2172.47
5218.92,2169.04
5232.33,2180.38
5222.99,2176.12
5213.22,2170.95
5227.21,2170.86
5249.9,2179.98
5275.91,2186.48
5283.93,2186.16
5259.48,2181.3
5125.91,2127.81
5211.89,2159.04
5155.25,2127.02
5173.77,2125.77
5249.69,2147.26
5244.57,2139.16
5235.03,2139.12
5241.35,2139.76
5295.18,2163.12
5339.52,2177.18
5305.75,2164.69
5257.49,2146.1
5305.71,2159.93
5318.55,2171.37
5269.15,2151.13
5312,2168.27
5300.87,2161.2
5289.66,2150.49
5316.02,2159.73
5306.85,2160.77
5292.4,2153.74
5328.67,2163.66
5246.79,2136.73
5239.02,2139.18
5213.33,2132.55
5214.16,2132.98
5199.82,2126.5
5243.84,2139.6
5246.41,2144.29
5241.83,2141.34
5257.4,2141.16
5309.83,2151.33
5283.4,2143.16
5250.27,2139.43
5215.97,2133.04
5190.1,2126.41
5189.13,2126.15
5153.58,2111.72
5105.57,2097.94
5058.41,2088.66
5046.37,2085.18
5166.17,2131.52
5193.49,2139.56
5251.07,2163.26
5208.8,2167.48
5237.11,2164.45
5218.4,2164.2
5275.62,2180.39
5294.58,2176.94
5333.97,2187.12
5321.51,2181.9
5368.86,2198.18
5386.35,2202.94
5380.68,2204.72
5398.92,2213.35
5368.81,2201.72
5379.92,2204.66
5323.68,2198.81
5251.11,2191.08
5255.65,2191.95
5308.89,2204.71
5333,2212.23
5393.76,2241.35
5417.36,2246.19
5444.5,2259.53
5412.54,2256.96
5463.83,2271.72
5436.67,2253.28
5456.85,2262.03
5437.16,2258.07
5457.44,2262.53
5483.94,2270.76
5471.43,2265.18
5447.42,2260.96
5462.69,2263.79
5487.44,2268.88
5438.56,2249.92
5432.09,2249.26
5383.12,2238.83
5429.08,2257.83
5477,2270.75
5487.94,2269
5521.06,2276.98
5531.82,2268.9
5551.82,2268.9
5563.65,2275.32
5547.49,2270.44
5574.12,2274.64
5538.73,2267.89
5555.65,2271.89
5540.08,2263.69
5555.33,2271.31
5552.94,2265.2
5600.96,2280.07
5656.34,2298.37
5655.18,2296.68
5660.78,2294.69
5613.71,2280.9
5614.79,2278.87
5642.65,2279.55
5636.2,2280.85
5666.77,2297.42
5663.55,2292.56
5674.22,2293.08
5682.45,2294.67
5715.18,2307.87
5734.13,2316.1
5763.96,2328.25
5782.57,2337.58
5819.44,2349.25
5814.9,2347.22
5838.58,2351.16
5865.95,2365.38
5860.63,2362.82
5835.51,2363.81
5845.31,2367.34
5861.9,2369.75
5825.44,2363.64
5904.03,2395.96
5861.22,2381.92
5870.75,2383.12
5849.17,2375.31
5833.93,2368.39
5837.55,2362.98
5838.81,2364.87
5861.73,2372.6
5875.78,2373.47
5856.82,2365.45
5900.05,2385.26
5900.76,2381.38
5901,2378.25
5901.53,2373.47
5793.83,2344.02
5821.64,2348.45
5817.69,2345.96
5828.74,2343.98
5840.37,2341.59
5875.14,2358.57
5897.55,2361.13
5914.34,2368.06
5911.74,2362.72
5894.68,2358.84
5898.61,2360.16
5864.48,2352.95
5878.95,2357.49
5877.81,2355.54
5880.93,2357.16
5866.77,2353.78
5836.16,2344.93
5805.15,2328.95
5856.79,2349.01
5849.47,2342.19
5863.03,2338.17
5916.78,2355.84
5910.52,2348.69
5983.82,2374.15
6025.49,2388.61
6025.23,2387.45
6048.94,2388.77
6047.61,2384.2
6091.6,2388.33
6095.37,2391.17
6072.55,2388.13
6075.34,2389.52
6100.76,2399.29
6102.66,2399.38
6120.59,2396.92
6129.14,2399.63
6115.96,2394.44
6121.23,2390.9
6149.67,2402.32
6169.87,2400.67
6011.24,2357.03
6055.13,2365.72
6083.7,2381.73
6133.62,2394.02
6138.71,2398.42
6163.02,2404.39
6205.26,2415.07
6210.19,2415.82
6203.19,2412.91
6198.52,2411.8
6246.83,2430.06
6305.8,2439.07
6295.68,2436.1
6275.06,2429.33
6297.38,2433.14
6321.76,2433.79
6207.92,2431.77
6175.46,2429.39
6220.37,2440.35
6194.89,2437.92
6165.5,2432.46
6151.76,2433.15
6239.01,2453.46
6188.03,2437.03
6233.95,2435.61
6236.69,2434.5
6265.25,2438.3
6247.15,2439.07
6146.62,2419.38
6234.41,2440.69
6144.35,2419.7
6140.42,2423.41
6110.06,2429.01
6150.86,2432.54
6089.46,2409.75
6153.08,2425.18
6176.39,2427.43
6193.3,2425.53
6261.17,2443.25
6274.44,2447.83
6312.47,2459.27
6314.43,2459.14
6344.31,2460.61
6385.04,2473.83
6390,2473.45
6387.75,2472.54
6410.81,2469.91
6412.17,2477.13
6422.75,2477.83
6382.19,2475.42
6374.68,2472.1
6348.12,2470.3
6362.94,2476.35
6362.65,2477.57
6340.34,2472.16
6351.56,2476.83
6383.77,2480.91
6370.46,2474.92
6352.33,2474.02
6216.87,2438.21
6256.56,2441.32
6340.23,2465.84
6333.01,2464.61
6345.11,2468.11
6221.91,2430.01
6216.53,2425.55
6213.13,2428.37
6297.48,2452.51
6278.41,2444.04
6271.33,2438.97
6265.64,2443.05
6283.02,2444.24
6301.89,2446.3
6368.31,2457.59
6428.66,2471.65
6435.33,2476.55
6375.57,2457.85
6393.31,2465.54
6397.87,2465.1
6360.19,2461.43
6432.26,2488.11
6454.28,2496.48
6460.19,2498.37
6429.08,2495.62
6448.47,2500.23
6454.64,2503.87
6461.32,2506.65
6456.04,2508.24
6422.69,2500.6
6426.92,2502.22
6370.59,2496.66
6380.16,2496.84
6453.26,2507.04
6453.45,2510.06
6495.96,2519.36
6516.72,2529.12
6531.71,2534.58
6534.63,2537.74
6585.36,2552.07
6590.18,2549.33
6579.73,2544.73
6587.25,2550.64
6603.55,2555.24
6591.51,2550.93
6605.8,2553.17
6624,2557.64
6623.66,2559.36
6624.22,2561.26
6605.07,2562.1
6629.05,2575.21
6586.83,2564.98
6598.43,2569.13
6563.89,2557.15
6556.77,2560.4
6701.26,2581.07
6698.96,2572.83
6727.67,2575.26
6716.53,2579.36
6714.94,2579.85
6764.44,2587.84
6786.44,2591.13
6767.78,2590.64
6789.12,2594.38
6750.05,2584.62
6750.94,2582.3
6757.6,2584.84
6737.87,2578.87
6706.21,2564.62
6793.29,2585.64
6782.79,2578.85
6790.71,2582.14
6862.48,2599.03
6867.36,2597.08
6889.16,2602.42
6878.52,2601.42
6912.36,2627.04
6824.39,2626.07
6873.97,2647.58
6847.59,2642.22
6775.37,2639.44
6762.21,2629.57
6776.38,2629.27
6812.84,2636.98
6840.08,2651.5
6875.08,2659.99
6862.32,2664.11
6875.8,2662.85
6856.53,2652.01
6936.58,2675.81
6994.76,2690.16
6963.85,2681.47
6960.96,2679.25
6965.36,2684.57
6959.96,2683.34
6936.25,2680.5
6939.34,2682.62
6950.16,2687.54
6903.39,2673.61
7006.9,2695.81
7065.53,2713.06
7077.91,2723.99
7136.56,2743.15
7157.39,2747.71
7163.58,2751.29
7153.57,2748.23
7211.78,2767.56
7261.06,2786.24
7223.69,2776.42
7298.28,2802.56
7296.05,2798.03
7336.38,2810.3
7408.03,2832.97
7460.29,2839.13
7415.06,2837.54
7411.16,2839.25
7505.77,2872.87
7466.51,2853.53
7402.48,2822.43
7411.48,2823.81
7385.86,2821.98
7240.95,2762.13
6967.53,2648.94
7115.88,2695.14
7051.98,2681.66
6777.16,2581
6874.49,2619.55
6981.96,2656
7013.51,2662.94
7143.62,2698.63
7256.43,2731.2
7239.47,2732.22
7234.31,2716.26
7218.23,2701.33
7210.09,2703.96
7337.39,2747.3
7421.46,2779.6
7330.35,2744.28
7273.01,2713.83
7180.56,2677.67
7257.87,2691.25
7330.7,2720.94
7372.01,2728.12
7396.65,2726.8
7427.95,2738.97
7560.81,2786.57
7588.32,2783.02
7511.01,2765.31
7496.81,2749.48
7481.74,2747.33
7481.99,2752.01
7344.24,2712.92
7364.3,2716.94
7345.29,2711.93
7166.68,2643.69
6992.67,2588.26
7220.54,2658.55
7008.81,2612.62
6949.23,2605
7063.44,2640.87
6870.12,2581.88
6941.28,2614.45
7042.11,2644.69
7076.55,2662.84
6915.11,2604.47
6950.34,2613.16
7094.3,2656.87
7069.03,2642.19
7140.25,2663.99
7106.65,2656.3
7156.28,2677.84
7281.1,2706.39
7295.24,2708.64
7238.06,2693.13
7146.13,2670.14
7128.6,2670.29
7007.35,2634.56
7003.74,2639.4
7118.68,2666.94
7119.8,2669.91
7066.27,2648.05
7130.7,2654.8
7100.9,2635.67
7088.15,2629.73
7209.62,2663.42
7265.21,2672.63
7266.9,2671.92
7339.91,2697.79
7404.97,2723.07
7402.88,2727.72
7411.32,2730.13
7351.63,2711.45
7398.3,2722.46
7382.47,2720.13
7354.34,2712.97
7394.04,2733.01
7378.46,2724.44
7425.96,2733.29
7424.43,2727.76
7433.85,2721.33
7396.59,2689.86
7462.45,2724.01
7442.12,2705.27
7554.33,2734.62
7606.46,2746.87
7637.86,2748.8
7689.24,2772.35
7635.07,2770.37
7645.51,2779.03
7659.93,2782
7703.79,2786.85
7695.7,2775.63
7761.04,2782.49
7746.38,2779.66
7747.03,2773.75
7725.59,2762.59
7781.51,2767.32
7712.95,2749.76
7692.82,2754.88
7532.01,2717.07
7561.63,2723.06
7445.08,2699.63
7503.68,2716.31
7510.3,2718.37
7567.69,2726.71
7502.67,2713.22
7586.43,2736.61
7688.39,2759.82
7756.2,2784.17
7759.2,2793.84
7716.61,2774.02
7823.92,2798.29
7825.98,2801.31
7805.72,2798.43
7855.12,2809.55
7854.44,2815.62
7825.3,2804.49
7820.2,2801.83
7841.87,2806.98
7840.77,2820.4
7932.24,2846.07
7852.18,2837.44
7737.42,2818.82
7630,2802.6
7671.79,2816.29
7707.29,2813.36
7802.69,2827.22
7812.01,2840.35
7859.68,2850.4
7883.66,2858.45
7888.33,2857.7
7891.78,2853.58
7839.11,2833.28
7819.71,2821.93
7870.89,2839.96
7774.12,2818.37
7806.52,2840.69
7816.33,2850.13
7821.01,2857.05
7859.17,2862.96
7889.1,2861.82
7878.46,2856.98
7945.98,2874.69
8017.9,2896.74
8030.04,2897.52
8109.69,2914.04
8088.36,2901.13
8109.54,2901.52
8091.25,2896.72
7995.17,2888.6
7922.73,2878.05
7902.54,2871.68
7924.16,2877.13
7972.47,2887.89
7954.23,2888.92
8013.71,2904.18
8010.04,2904.98
7895.79,2888.8
7956.11,2904.31
7950.04,2907.95
8028.23,2930.75
7986.96,2929.67
7993.25,2919.37
8007.47,2915.56
7990.37,2905.97
8041.97,2914
8046.35,2913.98
8037.3,2924.59
7999.55,2923.43
8025.09,2925.51
7879.51,2901.61
7788.45,2885.57
7735.95,2884.43
7738.02,2880.34
7422.05,2785.68
7329.06,2728.37
7496.89,2767.13
7430.74,2750.79
7645.49,2809.92
7642.7,2809.21
7485.14,2768.78
7449.03,2767.78
7468.63,2755.88
7437.54,2740.69
7108.4,2656.1
7318.34,2705.57
7167.21,2658.69
7050.29,2641.25
7161.65,2682.63
7305.9,2711.74
7434.06,2740.37
7356.99,2723.06
7328.85,2738.31
7375.96,2755.45
7570.75,2813.89
7530.88,2806.83
7406.9,2781.01
7200.87,2726.22
7200.87,2722.18
7136.39,2701.58
7259.03,2730.2
7247.87,2736.27
7028.48,2690.73
6908.82,2641.89
6972.25,2649.93
6938.98,2632.56
7081.85,2673.45
7082.7,2682.17
7291.59,2743.79
7273.08,2737.76
7330.54,2760.17
7441.51,2790.37
7158.43,2700.06
7188.26,2695.95
6969.25,2633.08
7020.52,2637.72
7031.83,2636.78
7098.31,2651.07
7070.33,2650.54
6910.66,2599.95
6753.73,2545.94
6783.91,2546.16
6636.83,2506.96
6528.41,2467.42
6332.99,2416.62
6192.92,2351.1
6554.36,2467.7
6579.49,2488.83
6584.52,2485.74
6635.28,2506.85
6665.94,2510.03
6463.5,2447.89
6738.86,2531.94
6823.47,2549.69
6897,2574.41
6957.08,2584.96
6986.07,2596.64
6971.48,2596.26
6905.92,2582.61
7023.83,2610.3
7034.69,2616.1
7084.46,2635.96
7157.23,2670.71
7020.36,2632.9
7025.77,2638.7
7073.46,2642.33
7164.86,2664.76
7085.68,2643.85
7028.29,2640
7183.08,2681.05
7281.74,2704.1
7263.87,2706.53
7347.54,2724.87
7402.08,2737.7
7375.28,2731.61
7288.35,2706.05
7298.2,2707.88
7307.9,2709.8
7414.62,2744.73
7420.38,2753.03
7426.95,2745.73
7472.41,2775.6
7486.77,2779.76
7489.07,2784.7
7459.71,2774.88
7527.54,2792.67
7554.46,2796.11
7549.3,2793.9
7554.51,2792.38
7532.53,2784.49
7595.35,2803.69
7577.57,2792.81
7576.36,2789.65
7505.92,2771.45
7421.46,2748.93
7408.14,2743.07
7558.06,2783.3
7591.03,2791.52
7643.41,2810.92
7630.91,2808.48
7688.53,2822.48
7714.48,2832.94
7723.95,2832.57
7728.97,2824.23
7838.96,2854.88
7642.67,2800.71
